Nº documento;Fe.contabilización;Hora de entrada
3000023501;02/06/2015;8:09:02
3200008035;14/07/2015;8:09:03
3200008035;14/07/2015;8:09:03
3200000693;29/01/2014;8:09:03
3200013179;12/11/2015;8:09:21
3200013179;12/11/2015;8:09:21
3200013179;12/11/2015;8:09:21
3200006727;29/05/2014;8:09:24
3200006727;29/05/2014;8:09:24
3200006727;29/05/2014;8:09:24
3000029743;06/06/2014;8:09:28
3200000662;28/01/2014;8:09:33
3200014427;17/11/2014;8:09:38
3200014427;17/11/2014;8:09:38
3200007230;09/06/2014;8:09:41
3200007230;09/06/2014;8:09:41
3200007230;09/06/2014;8:09:41
3200007230;09/06/2014;8:09:41
3200007230;09/06/2014;8:09:41
3200007230;09/06/2014;8:09:41
3200011905;15/10/2015;8:09:42
3200001594;19/02/2015;8:09:45
3200002522;10/03/2015;8:09:48
3200008036;14/07/2015;8:09:54
3200008036;14/07/2015;8:09:54
3200002405;09/03/2015;8:09:57
3200002405;09/03/2015;8:09:57
3200002405;09/03/2015;8:09:57
3200002405;09/03/2015;8:09:57
3200002405;09/03/2015;8:09:57
3200002405;09/03/2015;8:09:57
3200002405;09/03/2015;8:09:57
3200000108;08/01/2014;8:09:58
3200000108;08/01/2014;8:09:58
3200000108;08/01/2014;8:09:58
3200000108;08/01/2014;8:09:58
3200000108;08/01/2014;8:09:58
3200000108;08/01/2014;8:09:58
3200003317;24/03/2015;8:10:01
3200003317;24/03/2015;8:10:01
3200003317;24/03/2015;8:10:01
3200003317;24/03/2015;8:10:01
3200003317;24/03/2015;8:10:01
3200003317;24/03/2015;8:10:01
3200003317;24/03/2015;8:10:01
3200000444;21/01/2014;8:10:11
3200000086;07/01/2014;8:10:12
3200003021;18/03/2015;8:10:15
3200003021;18/03/2015;8:10:15
3200003021;18/03/2015;8:10:15
3200013498;18/11/2015;8:10:26
3200013498;18/11/2015;8:10:26
3200013498;18/11/2015;8:10:26
3200013669;23/11/2015;8:10:30
3200003240;23/03/2015;8:10:42
3200005822;22/05/2014;8:10:43
3200002524;10/03/2015;8:10:47
3200002524;10/03/2015;8:10:47
3200002524;10/03/2015;8:10:47
3200014829;15/12/2015;8:10:52
3200014829;15/12/2015;8:10:52
3200014829;15/12/2015;8:10:52
3200014829;15/12/2015;8:10:52
3200008394;22/07/2015;8:10:56
3200000293;17/01/2014;8:10:57
3200014301;07/12/2015;8:11:01
3200014301;07/12/2015;8:11:01
3200006488;27/05/2014;8:11:04
3200006488;27/05/2014;8:11:04
3200006488;27/05/2014;8:11:04
3200006488;27/05/2014;8:11:04
3200006488;27/05/2014;8:11:04
3200012042;19/10/2015;8:11:05
3200003022;18/03/2015;8:11:08
3200003022;18/03/2015;8:11:08
3200011482;02/10/2015;8:11:13
3200002487;15/03/2014;8:11:16
3200007231;09/06/2014;8:11:18
3200000694;29/01/2014;8:11:18
3200000222;14/01/2014;8:11:22
3200000222;14/01/2014;8:11:22
3200003318;24/03/2015;8:11:28
3200003318;24/03/2015;8:11:28
3200006166;02/06/2015;8:11:29
3200006166;02/06/2015;8:11:29
3200008591;27/07/2015;8:11:32
3000029744;06/06/2014;8:11:37
3200005559;21/05/2014;8:11:48
3200002525;10/03/2015;8:11:51
3200014750;14/12/2015;8:12:05
3200014750;14/12/2015;8:12:05
3200014750;14/12/2015;8:12:05
3200005823;22/05/2014;8:12:06
3000037968;14/08/2015;8:12:11
3200003023;18/03/2015;8:12:15
3200000109;08/01/2014;8:12:16
3200000695;29/01/2014;8:12:22
3200002488;15/03/2014;8:12:23
3200002488;15/03/2014;8:12:23
3200006489;27/05/2014;8:12:30
3200006489;27/05/2014;8:12:30
3200006489;27/05/2014;8:12:30
3200006489;27/05/2014;8:12:30
3200006489;27/05/2014;8:12:30
3200006167;02/06/2015;8:12:31
3200006167;02/06/2015;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200015597;16/12/2014;8:12:31
3200013180;12/11/2015;8:12:42
3200013180;12/11/2015;8:12:42
3200013180;12/11/2015;8:12:42
3200002882;17/03/2015;8:12:43
3200004821;28/04/2015;8:12:45
3000013498;21/03/2014;8:12:47
3200005560;21/05/2014;8:12:51
3200007233;09/06/2014;8:12:52
3200007233;09/06/2014;8:12:52
3200007233;09/06/2014;8:12:52
3200003319;24/03/2015;8:13:00
3200003319;24/03/2015;8:13:00
3200003319;24/03/2015;8:13:00
3200000223;14/01/2014;8:13:01
3200000223;14/01/2014;8:13:01
3200014674;11/12/2015;8:13:05
3200006729;29/05/2014;8:13:06
3200006729;29/05/2014;8:13:06
3200006729;29/05/2014;8:13:06
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3000052377;11/11/2015;8:13:10
3200006168;02/06/2015;8:13:12
3200006168;02/06/2015;8:13:12
3200009863;26/08/2015;8:13:12
3200001856;24/02/2015;8:13:14
3200001856;24/02/2015;8:13:14
3200001856;24/02/2015;8:13:14
3200001856;24/02/2015;8:13:14
3200001856;24/02/2015;8:13:14
3200001856;24/02/2015;8:13:14
3200000171;10/01/2014;8:13:14
3200000171;10/01/2014;8:13:14
3200000171;10/01/2014;8:13:14
3200000171;10/01/2014;8:13:14
3200005824;22/05/2014;8:13:18
3200000445;21/01/2014;8:13:22
3200008774;30/07/2015;8:13:26
3200008774;30/07/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200002407;09/03/2015;8:13:26
3200014511;09/12/2015;8:13:29
3200010576;11/09/2015;8:13:30
3200002489;15/03/2014;8:13:30
3200010576;11/09/2015;8:13:30
3200010576;11/09/2015;8:13:30
3200010576;11/09/2015;8:13:30
3200010576;11/09/2015;8:13:30
3200010576;11/09/2015;8:13:30
3200010576;11/09/2015;8:13:30
3200013949;27/11/2015;8:13:31
3000029745;06/06/2014;8:13:38
3200014429;17/11/2014;8:13:38
3200015651;17/12/2014;8:13:46
3200015651;17/12/2014;8:13:46
3200015651;17/12/2014;8:13:46
3200015651;17/12/2014;8:13:46
3200015651;17/12/2014;8:13:46
3200000696;29/01/2014;8:13:52
3200007234;09/06/2014;8:13:55
3200010729;16/09/2015;8:13:59
3200014830;15/12/2015;8:14:00
3200003320;24/03/2015;8:14:01
3200003320;24/03/2015;8:14:01
3200003320;24/03/2015;8:14:01
3200006605;28/05/2014;8:14:15
3000036079;30/07/2015;8:14:22
3200011907;15/10/2015;8:14:26
3200005561;21/05/2014;8:14:29
3200015652;17/12/2014;8:14:29
3200015598;16/12/2014;8:14:30
3200002527;10/03/2015;8:14:32
3200002527;10/03/2015;8:14:32
3200002527;10/03/2015;8:14:32
3000063517;09/12/2014;8:14:37
3200014304;07/12/2015;8:14:38
3200002490;15/03/2014;8:14:40
3000060565;23/12/2015;8:14:59
3200008037;14/07/2015;8:15:00
3200008037;14/07/2015;8:15:00
3200008592;27/07/2015;8:15:00
3200008592;27/07/2015;8:15:00
3200008592;27/07/2015;8:15:00
3200008592;27/07/2015;8:15:00
3200008592;27/07/2015;8:15:00
3200002409;09/03/2015;8:15:03
3200002409;09/03/2015;8:15:03
3200002409;09/03/2015;8:15:03
3200007235;09/06/2014;8:15:04
3200003178;27/03/2014;8:15:06
3200013876;26/11/2015;8:15:10
3000013499;21/03/2014;8:15:10
3200003321;24/03/2015;8:15:13
3200014512;09/12/2015;8:15:14
3200000663;28/01/2014;8:15:14
3200000663;28/01/2014;8:15:14
3200000663;28/01/2014;8:15:14
3200006490;27/05/2014;8:15:19
3200006490;27/05/2014;8:15:19
3200006490;27/05/2014;8:15:19
3200006490;27/05/2014;8:15:19
3200006490;27/05/2014;8:15:19
3200006490;27/05/2014;8:15:19
3200006731;29/05/2014;8:15:27
3200006606;28/05/2014;8:15:32
3000029746;06/06/2014;8:15:35
3200002528;10/03/2015;8:15:35
3200005562;21/05/2014;8:15:39
3200014751;14/12/2015;8:15:40
3200014751;14/12/2015;8:15:40
3200014751;14/12/2015;8:15:40
3200014929;16/12/2015;8:15:41
3200014752;14/12/2015;8:15:43
3200010577;11/09/2015;8:15:54
3200010577;11/09/2015;8:15:54
3200010577;11/09/2015;8:15:54
3200010577;11/09/2015;8:15:54
3200013181;12/11/2015;8:15:55
3200002491;15/03/2014;8:15:57
3200009864;26/08/2015;8:15:58
3200000134;09/01/2014;8:16:00
3200000134;09/01/2014;8:16:00
3200000134;09/01/2014;8:16:00
3200007236;09/06/2014;8:16:04
3200003179;27/03/2014;8:16:11
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3000011314;20/03/2015;8:16:17
3200013671;23/11/2015;8:16:22
3200013671;23/11/2015;8:16:22
3200013671;23/11/2015;8:16:22
3200013671;23/11/2015;8:16:22
3200013671;23/11/2015;8:16:22
3200014831;15/12/2015;8:16:23
3200014831;15/12/2015;8:16:23
3200008593;27/07/2015;8:16:31
3200008593;27/07/2015;8:16:31
3200002529;10/03/2015;8:16:36
3200002529;10/03/2015;8:16:36
3200002529;10/03/2015;8:16:36
3200000615;27/01/2014;8:16:46
3200005563;21/05/2014;8:16:47
3200014305;07/12/2015;8:16:47
3200014305;07/12/2015;8:16:47
3200014305;07/12/2015;8:16:47
3200005466;15/05/2015;8:16:56
3200002410;09/03/2015;8:17:00
3200015599;16/12/2014;8:17:00
3200002410;09/03/2015;8:17:00
3200002410;09/03/2015;8:17:00
3200002492;15/03/2014;8:17:09
3200002492;15/03/2014;8:17:09
3200002492;15/03/2014;8:17:09
3200007238;09/06/2014;8:17:13
3200003180;27/03/2014;8:17:23
3200000446;21/01/2014;8:17:27
3200014381;14/11/2014;8:17:33
3200009018;05/08/2015;8:17:34
3200006732;29/05/2014;8:17:35
3200006732;29/05/2014;8:17:35
3200006732;29/05/2014;8:17:35
3000029747;06/06/2014;8:17:37
3200005564;21/05/2014;8:17:39
3200000172;10/01/2014;8:17:40
3200013182;12/11/2015;8:17:47
3200002530;10/03/2015;8:17:53
3200000717;29/01/2015;8:18:04
3200000575;24/01/2014;8:18:05
3200000575;24/01/2014;8:18:05
3200000575;24/01/2014;8:18:05
3200003241;23/03/2015;8:18:07
3200003241;23/03/2015;8:18:07
3200003241;23/03/2015;8:18:07
3200003241;23/03/2015;8:18:07
3200013501;18/11/2015;8:18:07
3200013501;18/11/2015;8:18:07
3200013501;18/11/2015;8:18:07
3000035587;28/07/2015;8:18:10
3000005034;09/02/2015;8:18:16
3200002493;15/03/2014;8:18:17
3200007239;09/06/2014;8:18:21
3200007239;09/06/2014;8:18:21
3200003181;27/03/2014;8:18:28
3200009865;26/08/2015;8:18:36
3200006733;29/05/2014;8:18:54
3200006733;29/05/2014;8:18:54
3200006733;29/05/2014;8:18:54
3200006733;29/05/2014;8:18:54
3200014306;07/12/2015;8:18:56
3200014306;07/12/2015;8:18:56
3200014306;07/12/2015;8:18:56
3200002532;10/03/2015;8:18:57
3200002532;10/03/2015;8:18:57
3200002532;10/03/2015;8:18:57
3200014753;14/12/2015;8:19:03
3200014753;14/12/2015;8:19:03
3200014753;14/12/2015;8:19:03
3200002411;09/03/2015;8:19:09
3200002411;09/03/2015;8:19:09
3200002411;09/03/2015;8:19:09
3200005459;20/05/2014;8:19:13
3000063518;09/12/2014;8:19:18
3200005565;21/05/2014;8:19:24
3200000718;29/01/2015;8:19:24
3200013428;17/11/2015;8:19:24
3200003242;23/03/2015;8:19:26
3200014444;08/12/2015;8:19:37
3200004931;30/04/2015;8:19:38
3200004931;30/04/2015;8:19:38
3200004931;30/04/2015;8:19:38
3200004931;30/04/2015;8:19:38
3200008595;27/07/2015;8:19:39
3200003182;27/03/2014;8:19:42
3200003182;27/03/2014;8:19:42
3200003182;27/03/2014;8:19:42
3200011251;28/09/2015;8:19:43
3200002494;15/03/2014;8:19:43
3200002494;15/03/2014;8:19:43
3200002494;15/03/2014;8:19:43
3200002494;15/03/2014;8:19:43
3200002494;15/03/2014;8:19:43
3200010578;11/09/2015;8:19:45
3200005460;20/05/2014;8:19:46
3200002533;10/03/2015;8:19:59
3200008266;27/06/2014;8:20:11
3200008266;27/06/2014;8:20:11
3200008266;27/06/2014;8:20:11
3200008266;27/06/2014;8:20:11
3200008266;27/06/2014;8:20:11
3200007240;09/06/2014;8:20:14
3200008596;27/07/2015;8:20:22
3200005566;21/05/2014;8:20:26
3200002669;20/03/2014;8:20:27
3200003243;23/03/2015;8:20:40
3200003243;23/03/2015;8:20:40
3200003243;23/03/2015;8:20:40
3200000173;10/01/2014;8:20:40
3200013183;12/11/2015;8:20:44
3200013183;12/11/2015;8:20:44
3200000110;08/01/2014;8:20:45
3000063519;09/12/2014;8:20:46
3200002496;15/03/2014;8:20:52
3200004932;30/04/2015;8:20:53
3200004932;30/04/2015;8:20:53
3200004932;30/04/2015;8:20:53
3200000447;21/01/2014;8:20:54
3200000447;21/01/2014;8:20:54
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200015653;17/12/2014;8:21:02
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200002412;09/03/2015;8:21:05
3200000247;15/01/2014;8:21:06
3200000247;15/01/2014;8:21:06
3200000247;15/01/2014;8:21:06
3200000247;15/01/2014;8:21:06
3200000247;15/01/2014;8:21:06
3200000247;15/01/2014;8:21:06
3200000247;15/01/2014;8:21:06
3200002534;10/03/2015;8:21:13
3200002534;10/03/2015;8:21:13
3200002534;10/03/2015;8:21:13
3200002534;10/03/2015;8:21:13
3200014012;06/11/2014;8:21:13
3200007242;09/06/2014;8:21:14
3200008267;27/06/2014;8:21:14
3200008267;27/06/2014;8:21:14
3200008267;27/06/2014;8:21:14
3200008267;27/06/2014;8:21:14
3200008267;27/06/2014;8:21:14
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200005551;19/05/2015;8:21:17
3200000664;28/01/2014;8:21:20
3200006735;29/05/2014;8:21:21
3200013502;18/11/2015;8:21:22
3200013502;18/11/2015;8:21:22
3200013502;18/11/2015;8:21:22
3200003183;27/03/2014;8:21:24
3200003183;27/03/2014;8:21:24
3200003183;27/03/2014;8:21:24
3200003183;27/03/2014;8:21:24
3000029748;06/06/2014;8:21:26
3000013500;21/03/2014;8:21:28
3200006608;28/05/2014;8:21:29
3200014307;07/12/2015;8:21:33
3200014307;07/12/2015;8:21:33
3200014307;07/12/2015;8:21:33
3200014307;07/12/2015;8:21:33
3200014307;07/12/2015;8:21:33
3200014307;07/12/2015;8:21:33
3200002029;26/02/2015;8:21:37
3200002029;26/02/2015;8:21:37
3200002029;26/02/2015;8:21:37
3200015073;18/12/2015;8:21:44
3200003245;23/03/2015;8:21:54
3200015208;08/12/2014;8:21:54
3200003245;23/03/2015;8:21:54
3200003245;23/03/2015;8:21:54
3200005421;14/05/2015;8:21:58
3200002498;15/03/2014;8:21:58
3200008597;27/07/2015;8:21:59
3200015260;30/12/2015;8:22:00
3200005567;21/05/2014;8:22:03
3200009866;26/08/2015;8:22:04
3200004933;30/04/2015;8:22:17
3200004933;30/04/2015;8:22:17
3200004933;30/04/2015;8:22:17
3200002535;10/03/2015;8:22:21
3200002535;10/03/2015;8:22:21
3200002535;10/03/2015;8:22:21
3200002535;10/03/2015;8:22:21
3200008268;27/06/2014;8:22:24
3200008268;27/06/2014;8:22:24
3200008268;27/06/2014;8:22:24
3200008268;27/06/2014;8:22:24
3200008268;27/06/2014;8:22:24
3200001761;23/02/2015;8:22:30
3200007243;09/06/2014;8:22:31
3200007243;09/06/2014;8:22:31
3200007243;09/06/2014;8:22:31
3200007243;09/06/2014;8:22:31
3200003184;27/03/2014;8:22:33
3200003184;27/03/2014;8:22:33
3200006492;27/05/2014;8:22:36
3200006492;27/05/2014;8:22:36
3200006492;27/05/2014;8:22:36
3200006492;27/05/2014;8:22:36
3200006492;27/05/2014;8:22:36
3200003309;28/03/2014;8:22:47
3200003309;28/03/2014;8:22:47
3200000248;15/01/2014;8:22:52
3200013184;12/11/2015;8:22:54
3200005422;14/05/2015;8:22:58
3200005422;14/05/2015;8:22:58
3200005422;14/05/2015;8:22:58
3200000174;10/01/2014;8:23:00
3200003247;23/03/2015;8:23:01
3200003247;23/03/2015;8:23:01
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3000011315;20/03/2015;8:23:03
3200015209;08/12/2014;8:23:04
3200015209;08/12/2014;8:23:04
3200015209;08/12/2014;8:23:04
3200013429;17/11/2015;8:23:04
3200010672;15/09/2015;8:23:05
3200000294;17/01/2014;8:23:05
3200008598;27/07/2015;8:23:06
3200008598;27/07/2015;8:23:06
3200008598;27/07/2015;8:23:06
3200008598;27/07/2015;8:23:06
3200008598;27/07/2015;8:23:06
3200010377;08/09/2015;8:23:09
3200002536;10/03/2015;8:23:13
3000029749;06/06/2014;8:23:14
3200006084;23/05/2014;8:23:16
3000030744;07/07/2015;8:23:19
3200004934;30/04/2015;8:23:25
3200011252;28/09/2015;8:23:25
3200004934;30/04/2015;8:23:25
3200004934;30/04/2015;8:23:25
3200005468;15/05/2015;8:23:27
3200007244;09/06/2014;8:23:35
3200007244;09/06/2014;8:23:35
3200007244;09/06/2014;8:23:35
3000010623;17/03/2015;8:23:35
3000010623;17/03/2015;8:23:35
3000010623;17/03/2015;8:23:35
3000010623;17/03/2015;8:23:35
3000010623;17/03/2015;8:23:35
3200000719;29/01/2015;8:23:36
3200005989;28/05/2015;8:23:37
3200005461;20/05/2014;8:23:45
3200008678;28/07/2015;8:23:45
3200008678;28/07/2015;8:23:45
3200008678;28/07/2015;8:23:45
3200008678;28/07/2015;8:23:45
3200008678;28/07/2015;8:23:45
3200008678;28/07/2015;8:23:45
3200008678;28/07/2015;8:23:45
3000057128;04/12/2015;8:23:53
3200003185;27/03/2014;8:23:57
3200003185;27/03/2014;8:23:57
3200003185;27/03/2014;8:23:57
3200003185;27/03/2014;8:23:57
3200000665;28/01/2014;8:23:59
3200003248;23/03/2015;8:24:02
3200003248;23/03/2015;8:24:02
3200013503;18/11/2015;8:24:05
3200013503;18/11/2015;8:24:05
3200013503;18/11/2015;8:24:05
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3200001762;23/02/2015;8:24:07
3000013501;21/03/2014;8:24:10
3200014308;07/12/2015;8:24:12
3200014308;07/12/2015;8:24:12
3200014308;07/12/2015;8:24:12
3200014308;07/12/2015;8:24:12
3200014308;07/12/2015;8:24:12
3200014308;07/12/2015;8:24:12
3000030745;07/07/2015;8:24:13
3200004935;30/04/2015;8:24:14
3200005423;14/05/2015;8:24:14
3200008599;27/07/2015;8:24:14
3200005423;14/05/2015;8:24:14
3200005423;14/05/2015;8:24:14
3200006609;28/05/2014;8:24:14
3200008599;27/07/2015;8:24:14
3200008679;28/07/2015;8:24:19
3200002537;10/03/2015;8:24:20
3200002537;10/03/2015;8:24:20
3200006085;23/05/2014;8:24:21
3000048225;16/10/2015;8:24:21
3200015269;09/12/2014;8:24:22
3200007746;17/06/2014;8:24:22
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200008269;27/06/2014;8:24:24
3200006493;27/05/2014;8:24:29
3200005462;20/05/2014;8:24:34
3200007245;09/06/2014;8:24:35
3200000697;29/01/2014;8:24:35
3200000697;29/01/2014;8:24:35
3200000697;29/01/2014;8:24:35
3200000697;29/01/2014;8:24:35
3200010454;09/09/2015;8:24:36
3200010454;09/09/2015;8:24:36
3200015654;17/12/2014;8:24:36
3200013714;24/11/2015;8:24:39
3200013714;24/11/2015;8:24:39
3200013714;24/11/2015;8:24:39
3200013714;24/11/2015;8:24:39
3200013714;24/11/2015;8:24:39
3200013714;24/11/2015;8:24:39
3000019181;06/05/2015;8:24:53
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200000954;04/02/2015;8:24:55
3200005424;14/05/2015;8:25:01
3200009867;26/08/2015;8:25:01
3200009867;26/08/2015;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3000025523;19/05/2014;8:25:01
3200008600;27/07/2015;8:25:05
3200003249;23/03/2015;8:25:13
3200003249;23/03/2015;8:25:13
3200003186;27/03/2014;8:25:14
3200004936;30/04/2015;8:25:14
3200004936;30/04/2015;8:25:14
3200004936;30/04/2015;8:25:14
3200000448;21/01/2014;8:25:14
3200000448;21/01/2014;8:25:14
3200007005;19/06/2015;8:25:19
3200008270;27/06/2014;8:25:21
3200008270;27/06/2014;8:25:21
3200008270;27/06/2014;8:25:21
3000029750;06/06/2014;8:25:22
3200000720;29/01/2015;8:25:22
3200002538;10/03/2015;8:25:32
3200002538;10/03/2015;8:25:32
3200002538;10/03/2015;8:25:32
3200002538;10/03/2015;8:25:32
3200010455;09/09/2015;8:25:47
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3000011316;18/03/2015;8:25:48
3200005463;20/05/2014;8:25:51
3200000065;09/01/2015;8:25:52
3200000065;09/01/2015;8:25:52
3200000065;09/01/2015;8:25:52
3200000065;09/01/2015;8:25:52
3200000065;09/01/2015;8:25:52
3200000065;09/01/2015;8:25:52
3200000295;17/01/2014;8:25:53
3200011023;23/09/2015;8:25:53
3200011023;23/09/2015;8:25:53
3200015113;21/12/2015;8:25:53
3200000295;17/01/2014;8:25:53
3200000295;17/01/2014;8:25:53
3200006086;23/05/2014;8:25:57
3200000111;08/01/2014;8:26:00
3200000111;08/01/2014;8:26:00
3200000111;08/01/2014;8:26:00
3200000111;08/01/2014;8:26:00
3200008601;27/07/2015;8:26:05
3200009356;14/08/2015;8:26:06
3200009356;14/08/2015;8:26:06
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200000955;04/02/2015;8:26:09
3200010579;11/09/2015;8:26:10
3200010579;11/09/2015;8:26:10
3200014161;03/12/2015;8:26:11
3200005425;14/05/2015;8:26:18
3200005425;14/05/2015;8:26:18
3200005425;14/05/2015;8:26:18
3200005425;14/05/2015;8:26:18
3200002413;09/03/2015;8:26:21
3200004937;30/04/2015;8:26:21
3200002413;09/03/2015;8:26:21
3200002413;09/03/2015;8:26:21
3200004937;30/04/2015;8:26:21
3200004937;30/04/2015;8:26:21
3200004937;30/04/2015;8:26:21
3200008271;27/06/2014;8:26:22
3200000666;28/01/2014;8:26:22
3200007246;09/06/2014;8:26:23
3200007246;09/06/2014;8:26:23
3200000296;17/01/2014;8:26:30
3200000296;17/01/2014;8:26:30
3200015240;29/12/2015;8:26:32
3200013504;18/11/2015;8:26:38
3200013504;18/11/2015;8:26:38
3200013504;18/11/2015;8:26:38
3200006610;28/05/2014;8:26:40
3200006610;28/05/2014;8:26:40
3200000297;17/01/2014;8:26:40
3200006610;28/05/2014;8:26:40
3200006610;28/05/2014;8:26:40
